7.0,7.0,24.0,2.0,0.0,21.1,81.0,3.1,24.32674609850855,24.54729210593229,24.55048621596523,24.53991141211621,2.246418895996826,287769.7160279405
7.0,7.0,0.25,2.0,0.0,21.1,84.0,2.975,24.60242483016081,24.98294519043871,24.98135083992059,24.97239558963992,2.245411672265099,287769.7150207168
7.0,7.0,0.5,2.0,0.0,21.1,87.0,2.85,24.74670885510865,25.315287245109,25.31283919994447,25.30047836105139,2.244081938386887,287769.7136909829
7.0,7.0,1.0,2.0,0.0,21.1,93.0,2.6,24.79965206725193,25.55700106663165,25.5536548148268,25.53008879876882,2.245344880828743,287769.7149539253
7.0,7.0,1.25,2.0,0.0,20.975,94.75,2.6,24.80260314850894,25.6081578623138,25.60678260081391,25.57599490053398,2.245764860327475,287769.7153739048
7.0,7.0,1.25,2.0,0.0,20.975,94.75,2.6,24.80260314850894,25.6081578623138,25.60678260081391,25.57599490053398,2.245764860327475,287769.7153739048
7.0,7.0,1.75,2.0,0.0,20.725,98.25,2.6,24.80397763030561,25.67568833834441,25.68308642926383,25.63672780691013,2.244384595234984,287769.7139936397
7.0,7.0,1.75,2.0,0.0,20.725,98.25,2.6,24.80397763030561,25.67568833834441,25.68308642926383,25.63672780691013,2.244384595234984,287769.7139936397
7.0,7.0,2.25,2.0,0.0,20.725,100.0,2.6,24.80342836929041,25.71992374109585,25.73976404197904,25.6749296443791,2.24605994174688,287769.7156689863
7.0,7.0,2.25,2.0,0.0,20.725,100.0,2.6,24.80342836929041,25.71992374109585,25.73976404197904,25.6749296443791,2.24605994174688,287769.7156689863
7.0,7.0,2.5,2.0,0.0,20.85,100.0,2.6,24.80289597327904,25.73744673733082,25.76432012189165,25.68951657369252,2.245426255210834,287769.7150352997
7.0,7.0,2.75,2.0,0.0,20.975,100.0,2.6,24.80229723806277,25.75303580553353,25.78729971514306,25.7025883816242,2.244668825360073,287769.7142778699
7.0,7.0,3.25,2.0,0.0,21.1,100.0,1.95,24.80107591790383,25.78031984027854,25.83006145428405,25.72590449194539,2.246389433038229,299991.9138006753
7.0,7.0,3.5,2.0,0.0,21.1,100.0,1.3,24.80050742288731,25.79249424819494,25.85020946888291,25.73632571376004,2.246110879841736,299991.9135221221
7.0,7.0,3.5,2.0,0.0,21.1,100.0,1.3,24.80050742288731,25.79249424819494,25.85020946888291,25.73632571376004,2.246110879841736,299991.9135221221
7.0,7.0,3.75,2.0,0.0,21.1,100.0,0.65,24.79998563115118,25.80387005673402,25.86966728137265,25.74588862314345,2.24498385105876,299991.9123950933
7.0,7.0,4.0,2.0,0.0,21.1,100.0,0.0,24.7995157820643,25.81458321672788,25.88854821000112,25.75479190759182,2.245155343426959,299991.9125665857
7.0,7.0,4.25,2.0,0.0,20.975,98.25,0.65,24.81745652604826,25.84570202072009,25.92786075199614,25.78412072240156,3.593835399774944,349358.0203851318
7.0,7.0,4.5,2.0,0.0,20.85,96.5,1.3,24.82385719649857,25.86721813866708,25.9575774762547,25.80379867066372,3.593302558708797,298096.0198522907
7.0,7.0,4.75,2.0,0.0,20.725,94.75,1.95,24.82667529092057,25.88375445846499,25.98239855403916,25.81822926820949,3.592941302174199,298096.0194910342
7.0,7.0,5.25,2.0,0.0,20.6,92.25,2.85,24.11823287335521,24.73175285897266,24.79758700388666,24.46961720370215,329217.4814114191,676198.6991699422
7.0,7.0,5.25,2.0,0.0,20.6,92.25,2.85,24.11823287335521,24.73175285897266,24.79758700388666,24.46961720370215,329217.4814114191,676198.6991699422
7.0,7.0,5.5,2.0,0.0,20.6,91.5,3.1,23.54263214630474,23.88575547469193,23.96114606613072,23.60559688502708,336197.6365365626,683178.8542950859
7.0,7.0,5.75,2.0,0.0,20.6,90.75,3.35,23.39377168856697,23.65241746417698,23.74042651227519,23.3844359451238,343334.0921343924,690315.3098929155
7.0,7.0,6.0,2.0,0.0,20.6,90.0,3.6,23.36331152600167,23.56432807826515,23.65853705671328,23.29494714563181,344466.7276873475,691447.9454458706
7.0,7.0,6.25,2.0,0.0,20.725,88.5,3.35,23.43624800058749,23.61822257907842,23.71346600854558,23.33635758923347,344775.073960888,815882.1414601831
7.0,7.0,6.5,2.0,0.0,20.85,87.0,3.1,23.445076212046,23.61306560571953,23.70658618354306,23.31527567637312,344388.6489040267,815495.7164033218
7.0,7.0,6.75,2.0,0.0,20.975,85.5,2.85,23.44177041190128,23.60034613089291,23.69035383360403,23.28546238957651,343519.6551331254,814626.7226324205
7.0,7.0,7.0,2.0,0.0,21.1,84.0,2.6,23.43562981325385,23.58675213665606,23.67256963360943,23.25471495663699,342317.0195912945,813424.0870905897
7.0,7.0,7.25,2.0,0.0,21.25,82.75,2.725,23.95446326023471,23.99446933223637,23.99517319449483,23.9089663262599,345390.5759791685,1364745.641228534
7.0,7.0,7.5,2.0,0.0,21.4,81.5,2.85,24.00094270317839,24.00195716056852,24.00198347132201,24.0017048787122,355012.4998867847,1374367.56513615
7.0,7.0,7.75,2.0,0.0,21.55,80.25,2.975,24.00089842731899,24.00200035295573,24.00202018313944,24.00188064734444,356844.6557533903,1376199.721002756
7.0,7.0,8.0,2.0,0.0,21.7,79.0,3.1,24.00096736690986,24.0021573732492,24.00216938221258,24.00205314789898,360071.2722511931,1379426.337500558
7.0,7.0,8.25,2.0,0.0,22.1,75.25,2.975,24.00110990700693,24.002419614378,24.00242780643326,24.00234865248149,361416.8683301626,1344105.340172934
7.0,7.0,8.5,2.0,0.0,22.5,71.5,2.85,24.00122855051205,24.00261210569736,24.00261139454587,24.0025671769793,361879.7055832763,1344568.177426048
7.0,7.0,8.75,2.0,0.0,22.9,67.75,2.725,24.00200428040875,24.00378137879116,24.003748327541,24.00378057379174,363419.0331910807,1346107.505033853
7.0,7.0,9.0,2.0,0.0,23.3,64.0,2.6,24.00216067920823,24.00402228932416,24.00398958157006,24.00404245369154,361608.5581554587,1344297.02999823
7.0,7.0,9.25,2.0,0.0,23.3,64.0,2.85,24.00219599246395,24.00403225117713,24.00399572544977,24.00407397809432,362285.5231512068,1296085.203785187
7.0,7.0,9.5,2.0,0.0,23.3,64.0,3.1,24.00221252238675,24.00400586991497,24.00396546851467,24.0040621138735,363075.9040303213,1296875.584664302
7.0,7.0,9.75,2.0,0.0,23.3,64.0,3.35,24.0022218548345,24.00398169644038,24.00393424813548,24.00404535013864,364147.2989762723,1297946.979610253
7.0,7.0,10.0,2.0,0.0,23.3,64.0,3.6,24.0022264441641,24.00396227273259,24.00390930990423,24.00402762943447,365384.7291587332,1299184.409792714
7.0,7.0,10.25,2.0,0.0,24.275,59.0,3.35,24.00233212392612,24.00402651798972,24.00397483196739,24.00409027016569,368625.4178793032,1302425.098513284
7.0,7.0,10.5,2.0,0.0,25.25,54.0,3.1,24.00234833965589,24.00413128207671,24.00408560421914,24.00418868095798,356112.7547663175,1289912.435400298
7.0,7.0,10.75,2.0,0.0,26.225,49.0,2.85,24.00235405108698,24.00415377692646,24.00406900559421,24.00421236802198,357736.3899529153,1291536.070586896
7.0,7.0,11.0,2.0,0.0,27.2,44.0,2.6,24.0023577183643,24.00416526954375,24.00404831790113,24.00422244267829,358381.1668334829,1292180.847467464
7.0,7.0,11.25,2.0,0.0,27.625,42.0,2.85,24.00202241178328,24.00370801954851,24.00360241826285,24.00378068848903,351269.3305728607,1235228.284138653
7.0,7.0,11.5,2.0,0.0,28.05,40.0,3.1,24.00176352805739,24.00326664685213,24.0031283861265,24.00333107014092,349372.3653228434,1233331.318888636
7.0,7.0,11.75,2.0,0.0,28.475,38.0,3.35,24.00164559539005,24.00305292089208,24.00285672695596,24.0031011277467,348470.800254579,1232429.753820371
7.0,7.0,12.0,2.0,0.0,28.475,36.0,3.725,24.00155828276359,24.00291896412368,24.00268355651194,24.00295473908054,347093.9671172223,1231052.920683015
7.0,7.0,12.25,2.0,0.0,28.475,38.5,3.725,24.00170580929063,24.00313393003448,24.00282972228856,24.00313747084709,355308.0393455508,1289107.719979531
7.0,7.0,12.5,2.0,0.0,28.05,41.0,3.85,24.00192084276926,24.00352634324251,24.00322706787049,24.00353506095409,359290.0888798909,1293089.769513872
7.0,7.0,12.75,2.0,0.0,27.625,43.5,3.975,24.00197874987574,24.00371675021159,24.00343151994703,24.00373018723045,362426.5498513978,1296226.230485378
7.0,7.0,13.0,2.0,0.0,27.2,46.0,4.1,24.0020145075977,24.00382102333418,24.00354401026365,24.00383165499555,366006.7974408034,1299806.478074784
7.0,7.0,13.25,2.0,0.0,27.075,45.75,4.1,24.51131113450018,24.75597972422541,24.81311358534097,24.77000895834236,333598.6278714504,1267398.308505431
7.0,7.0,13.5,2.0,0.0,26.95,45.5,4.1,24.90093804102251,25.18199445669273,25.26173677325127,25.18562086043749,330256.280239106,1264055.960873087
7.0,7.0,13.75,2.0,0.0,26.825,45.25,4.1,24.96868128454865,25.29720112396438,25.38589280375526,25.32782025789131,324322.2255930175,1258121.906226998
7.0,7.0,14.0,2.0,0.0,26.7,45.0,4.1,25.02730212521586,25.39003601722061,25.48372360800583,25.44887503950672,310239.0201149883,1244038.700748969
7.0,7.0,14.25,2.0,0.0,26.7,44.75,3.85,25.08041564684275,25.46898152337316,25.57039561116744,25.56379078803962,302506.5854201399,1236306.26605412
7.0,7.0,14.5,2.0,0.0,26.7,44.5,3.6,25.09421567957988,25.5006182705156,25.6111290060092,25.62945819976796,300249.2917215523,1234048.972355533
7.0,7.0,15.0,2.0,0.0,26.7,44.0,3.1,25.14401573359471,25.58309124298481,25.71470884318936,25.78232958727877,293307.4792493019,1227107.159883282
7.0,7.0,15.0,2.0,0.0,26.7,44.0,3.1,25.14401573359471,25.58309124298481,25.71470884318936,25.78232958727877,293307.4792493019,1227107.159883282
